GitHub Repo,Engineered ML Project,Stars,Commits,Lines of Code,Architecture,Community_Converted,Community,Continuous Integration_Converted,Continuous Integration,Documentation_Converted,Documentation,History_Converted,History,Issues_Converted,Issues,License_Converted,License,Unit Testing_Converted,Unit Testing,ComplexContainerComprehension,ComplexLambdaExpression,LargeClass,LongBaseClassList,LongMessageChain,LongMethod,LongParameterList,LongScopeChaining,LongTernaryConditionalExpression,MultiplyNestedContainer,Normalized_ComplexContainerComprehension,Normalized_ComplexLambdaExpression,Normalized_LargeClass,Normalized_LongBaseClassList,Normalized_LongMessageChain,Normalized_LongMethod,Normalized_LongParameterList,Normalized_LongScopeChaining,Normalized_LongTernaryConditionalExpression,Normalized_MultiplyNestedContainer,Architecture_Converted
mangaki/mangaki,Y,108,1026,10090,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mangaki/mangaki/graphs/contributors shows that there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/models.py and https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/settings.py and https://github.com/mangaki/mangaki/blob/master/mangaki/mangaki/views.py have appropriate docstrings",1.0,https://github.com/mangaki/mangaki/graphs/commit-activity shows there have been a few activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/mangaki/mangaki/issues/680 and https://github.com/mangaki/mangaki/issues/672",1,https://github.com/mangaki/mangaki/blob/master/LICENSE,1,There are many files related to testing,40.0,12.0,204.0,192.0,761.0,293.0,293.0,0.0,8.0,511.0,0.0123839009287925,0.0089285714285714,0.023572914259302,0.0222453945081682,0.024271999489682,0.0142572137608875,0.0142572137608875,0.0,0.0087241003271537,0.011485727129692,21
mapbox/robosat,Y,1608,147,1863,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mapbox/robosat/graphs/contributors shows that there are multiple contributors but mainly 2,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/mapbox/robosat/blob/master/robosat/features/parking.py and https://github.com/mapbox/robosat/blob/master/robosat/losses.py and https://github.com/mapbox/robosat/blob/master/robosat/metrics.py have appropriate docstrings",1.0,https://github.com/mapbox/robosat/graphs/commit-activity shows there have been very few activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/mapbox/robosat/issues/207 and https://github.com/mapbox/robosat/issues/206",1,https://github.com/mapbox/robosat/blob/master/LICENSE,1,There are many files related to testing,20.0,2.0,27.0,16.0,73.0,138.0,138.0,9.0,6.0,119.0,0.0061919504643962,0.0014880952380952,0.0031199445343193,0.0018537828756806,0.0023283258380378,0.0067150017030801,0.0067150017030801,0.0047518479408658,0.0065430752453653,0.002674758372668,21
marcskovmadsen/awesome-streamlit,Y,374,472,7378,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MarcSkovMadsen/awesome-streamlit/graphs/contributors shows that there are multiple contributors,1,The project uses Azure Pipeline for CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MarcSkovMadsen/awesome-streamlit/issues/15 and https://github.com/MarcSkovMadsen/awesome-streamlit/issues/13 but not often",1,https://github.com/MarcSkovMadsen/awesome-streamlit/blob/master/license.md is provided.,1,There are files related to testing.,4.0,1.0,2.0,0.0,59.0,85.0,85.0,4.0,1.0,74.0,0.0012383900928792,0.0007440476190476,0.0002311070025421,0.0,0.0018817975951264,0.0041360517736363,0.0041360517736363,0.0021119324181626,0.0010905125408942,0.0016632951224994,21
markusproject/markus,Y,208,13542,2188,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MarkUsProject/Markus/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MarkUsProject/Markus/issues/4710 and https://github.com/MarkUsProject/Markus/issues/4473",1,https://github.com/MarkUsProject/Markus/blob/master/LICENSE is provided.,1,There are many files related to testing but its everywhere,6.0,1.0,91.0,71.0,85.0,397.0,397.0,20.0,0.0,93.0,0.0018575851393188,0.0007440476190476,0.010515368615669,0.008226161510833,0.0027110643319618,0.0193177947545131,0.0193177947545131,0.010559662090813,0.0,0.0020903573836817,21
masa-su/pixyz,Y,337,722,8937,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/masa-su/pixyz/graphs/contributors shows that there are multiple contributors but mainly 1,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/masa-su/pixyz/blob/master/pixyz/utils.py and https://github.com/masa-su/pixyz/blob/master/pixyz/layers/resnet.py and https://github.com/masa-su/pixyz/blob/master/pixyz/losses/elbo.py have appropriate docstrings",1.0,https://github.com/masa-su/pixyz/graphs/commit-activity shows that there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/masa-su/pixyz/issues/111 and https://github.com/masa-su/pixyz/issues/101",1,https://github.com/masa-su/pixyz/blob/master/LICENSE,0,there is no evidence of any testing done on the project.,21.0,0.0,72.0,62.0,176.0,351.0,351.0,2.0,1.0,242.0,0.0065015479876161,0.0,0.0083198520915183,0.0071834086432626,0.0056134979108857,0.0170794608534864,0.0170794608534864,0.0010559662090813,0.0010905125408942,0.0054394245897954,21
materialsvirtuallab/megnet,Y,178,714,4994,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/materialsvirtuallab/megnet/graphs/contributors shows that there are multiple contributors but mainly 2,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/materialsvirtuallab/megnet/blob/master/megnet/callbacks.py and https://github.com/materialsvirtuallab/megnet/blob/master/megnet/activations.py and https://github.com/materialsvirtuallab/megnet/blob/master/megnet/models/megnet.py have appropriate docstrings",1.0,https://github.com/materialsvirtuallab/megnet/graphs/commit-activity shows there have been significant amount of activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/materialsvirtuallab/megnet/issues/125 and https://github.com/materialsvirtuallab/megnet/issues/124",1,https://github.com/materialsvirtuallab/megnet/blob/master/LICENSE.md,1,There are many files related to testing,14.0,1.0,27.0,27.0,119.0,110.0,110.0,0.0,0.0,164.0,0.0043343653250774,0.0007440476190476,0.0031199445343193,0.0031282586027111,0.0037954900647465,0.0053525375894117,0.0053525375894117,0.0,0.0,0.0036862216228365,21
maybeshewill-cv/crnn_tensorflow,Y,849,263,2209,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MaybeShewill-CV/CRNN_Tensorflow/issues/402 and https://github.com/MaybeShewill-CV/CRNN_Tensorflow/issues/391",1,https://github.com/MaybeShewill-CV/CRNN_Tensorflow/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,22.0,4.0,9.0,9.0,251.0,110.0,110.0,2.0,16.0,157.0,0.0068111455108359,0.0029761904761904,0.0010399815114397,0.0010427528675703,0.0080056134979108,0.0053525375894117,0.0053525375894117,0.0010559662090813,0.0174482006543075,0.0035288828950325,21
maybeshewill-cv/lanenet-lane-detection,Y,1114,148,3461,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MaybeShewill-CV/lanenet-lane-detection/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MaybeShewill-CV/lanenet-lane-detection/issues/419 and https://github.com/MaybeShewill-CV/lanenet-lane-detection/issues/410",1,https://github.com/MaybeShewill-CV/lanenet-lane-detection/blob/master/LICENSE is provided.,1,There are files related to testing.,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
medipixel/rl_algorithms,Y,277,141,9130,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/medipixel/rl_algorithms/graphs/contributors shows that there are multiple contributors but mainly 2,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/td3/agent.py and https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/recurrent/learner.py and https://github.com/medipixel/rl_algorithms/blob/master/rl_algorithms/ppo/agent.py have appropriate docstrings",1.0,https://github.com/medipixel/rl_algorithms/graphs/commit-activity shows there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/medipixel/rl_algorithms/issues/254 and https://github.com/medipixel/rl_algorithms/issues/251",1,https://github.com/medipixel/rl_algorithms/blob/master/LICENSE.md,1,There are many files related to testing,9.0,0.0,16.0,14.0,56.0,74.0,74.0,0.0,0.0,19.0,0.0027863777089783,0.0,0.0018488560203374,0.0016220600162206,0.0017861129716454,0.0036007980146951,0.0036007980146951,0.0,0.0,0.0004270622611822,21
megviidetection/video_analyst,Y,351,634,17656,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MegviiDetection/video_analyst/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MegviiDetection/video_analyst/issues/112 and https://github.com/MegviiDetection/video_analyst/issues/90",1,https://github.com/MegviiDetection/video_analyst/blob/master/LICENSE is provided.,1,There are files related to testing but everywhere,119.0,114.0,62.0,51.0,1340.0,641.0,641.0,45.0,35.0,455.0,0.0368421052631579,0.0848214285714285,0.0071643170788074,0.0059089329162321,0.0427391318215162,0.0311906963164809,0.0311906963164809,0.0237592397043294,0.0381679389312977,0.01022701730726,21
mic-dkfz/nnunet,Y,785,414,19324,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MIC-DKFZ/nnUNet/graphs/contributors shows that there are multiple contributors but mainly 1,0,CI is not used on the project.,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity but not last month,1,"The project maintainers respond to issues, as evidenced by https://github.com/MIC-DKFZ/nnUNet/issues/239 and https://github.com/MIC-DKFZ/nnUNet/issues/212",1,https://github.com/MIC-DKFZ/nnUNet/blob/master/LICENSE is provided.,1,Only managed to find 1 file related to testing,259.0,24.0,130.0,129.0,233.0,420.0,420.0,0.0,22.0,1521.0,0.0801857585139318,0.0178571428571428,0.0150219551652415,0.0149461244351755,0.0074315057570248,0.0204369617050265,0.0204369617050265,0.0,0.0239912758996728,0.0341874578556979,21
mic-dkfz/trixi,Y,196,635,6268,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MIC-DKFZ/trixi/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MIC-DKFZ/trixi/issues/26 and https://github.com/MIC-DKFZ/trixi/issues/22",1,https://github.com/MIC-DKFZ/trixi/blob/develop/LICENSE is provided.,1,There are many files related to testing.,43.0,33.0,35.0,34.0,413.0,352.0,352.0,17.0,11.0,260.0,0.013312693498452,0.0245535714285714,0.004044372544488,0.0039392886108214,0.0131725831658852,0.0171281202861174,0.0171281202861174,0.0089757127771911,0.0119956379498364,0.0058440098898628,21
michaelhush/m-loop,Y,127,370,4091,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/michaelhush/M-LOOP/graphs/contributors shows that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/michaelhush/M-LOOP/blob/master/mloop/interfaces.py and https://github.com/michaelhush/M-LOOP/blob/master/mloop/controllers.py and https://github.com/michaelhush/M-LOOP/blob/master/mloop/neuralnet.py have appropriate docstrings",1.0,https://github.com/michaelhush/M-LOOP/graphs/commit-activity shows that there have been activities in the past month,1,"The project maintainers respond to issues, as evidenced by https://github.com/michaelhush/M-LOOP/issues/40 and https://github.com/michaelhush/M-LOOP/issues/38",1,https://github.com/michaelhush/M-LOOP/blob/master/LICENSE.txt,1,There are many files related to testing,6.0,8.0,14.0,10.0,110.0,98.0,98.0,1.0,2.0,55.0,0.0018575851393188,0.0059523809523809,0.0016177490177952,0.0011586142973004,0.0035084361943035,0.0047686243978395,0.0047686243978395,0.0005279831045406,0.0021810250817884,0.0012362328613171,21
microsoft/adaptivecards,Y,745,2653,4318,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/AdaptiveCards/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project,1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/microsoft/AdaptiveCards/graphs/commit-activity shows that there have been a siginificant amount of activities in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/AdaptiveCards/issues/4311 and https://github.com/microsoft/AdaptiveCards/issues/4301",1,https://github.com/microsoft/AdaptiveCards/blob/main/LICENSE,0,there is no evidence of any testing done on the project.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
microsoft/botbuilder-python,Y,372,1382,40120,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/botbuilder-python/graphs/contributors shows that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-ai/botbuilder/ai/luis/luis_recognizer.py and https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-applicationinsights/botbuilder/applicationinsights/application_insights_telemetry_client.py and https://github.com/microsoft/botbuilder-python/blob/master/libraries/botbuilder-core/botbuilder/core/activity_handler.py have appropriate docstrings",1.0,https://github.com/microsoft/botbuilder-python/graphs/commit-activity shows that there have been activities in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/botbuilder-python/issues/1236 and https://github.com/microsoft/botbuilder-python/issues/1235",1,https://github.com/microsoft/botbuilder-python/blob/master/LICENSE,1,There are many files related to testing,63.0,8.0,30.0,6.0,101.0,347.0,347.0,5.0,11.0,888.0,0.0195046439628483,0.0059523809523809,0.0034666050381326,0.0006951685783802,0.0032213823238605,0.0168848231229623,0.0168848231229623,0.0026399155227032,0.0119956379498364,0.0199595414699932,21
microsoft/deepspeed,Y,2652,198,21773,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/DeepSpeed/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/microsoft/DeepSpeed/graphs/commit-activity shows there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/DeepSpeed/issues/279 and https://github.com/microsoft/DeepSpeed/issues/274",1,https://github.com/microsoft/DeepSpeed/blob/master/LICENSE,1,There are many files related to testing,90.0,21.0,202.0,190.0,1349.0,857.0,857.0,12.0,121.0,958.0,0.0278637770897832,0.015625,0.0233418072567598,0.0220136716487081,0.0430261856919593,0.0417011337647803,0.0417011337647803,0.0063357972544878,0.1319520174482006,0.0215329287480332,21
microsoft/edgeml,Y,840,858,21102,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/EdgeML/graphs/contributors shows there are multiple contributors,0,CI is not used on the project,1,"There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/EdgeML/blob/master/pytorch/edgeml_pytorch/trainer/fastTrainer.py and https://github.com/microsoft/EdgeML/blob/master/tf/edgeml_tf/trainer/emirnnTrainer.py and https://github.com/microsoft/EdgeML/blob/master/tf/edgeml_tf/trainer/protoNNTrainer.py have appropriate docstrings",1.0,https://github.com/microsoft/EdgeML/graphs/commit-activity shows there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/EdgeML/issues/185 and https://github.com/microsoft/EdgeML/issues/184",1,https://github.com/microsoft/EdgeML/blob/master/License.txt,0,there is no evidence of any testing done on the project.,73.0,8.0,100.0,57.0,1232.0,768.0,768.0,19.0,65.0,2120.0,0.0226006191950464,0.0059523809523809,0.0115553501271088,0.0066041014946124,0.0392944853762,0.0373704442606199,0.0373704442606199,0.0100316789862724,0.0708833151581243,0.0476511575634974,21
microsoft/forecasting,Y,1205,1218,3262,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/forecasting/graphs/contributors shows that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/forecasting/blob/master/fclib/fclib/models/dilated_cnn.py and https://github.com/microsoft/forecasting/blob/master/fclib/fclib/feature_engineering/feature_utils.py and https://github.com/microsoft/forecasting/blob/master/fclib/fclib/azureml/azureml_utils.py have appropriate docstrings",1.0,https://github.com/microsoft/forecasting/graphs/commit-activity shows that there have been some activities in the past few months with a few in the last month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/forecasting/issues/213 and https://github.com/microsoft/forecasting/issues/201",1,https://github.com/microsoft/forecasting/blob/master/LICENSE,1,There are many files related to testing,20.0,26.0,1.0,0.0,92.0,98.0,98.0,1.0,1.0,203.0,0.0061919504643962,0.019345238095238,0.000115553501271,0.0,0.0029343284534175,0.0047686243978395,0.0047686243978395,0.0005279831045406,0.0010905125408942,0.004562823106316,21
microsoft/hummingbird,Y,1247,130,12510,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/hummingbird/graphs/contributors shows that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/convert.py and https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/operator_converters/skl_decision_tree.py and https://github.com/microsoft/hummingbird/blob/master/hummingbird/ml/ir_converters/topology.py have appropriate docstrings",1.0,https://github.com/microsoft/hummingbird/graphs/commit-activity shows that there have been few activities in the past few months with some activities in the last month.,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/hummingbird/issues/184 and https://github.com/microsoft/hummingbird/issues/181",1,https://github.com/microsoft/hummingbird/blob/master/LICENSE,1,There are many files related to testing,157.0,47.0,159.0,154.0,1541.0,1147.0,1147.0,4.0,107.0,1394.0,0.0486068111455108,0.034970238095238,0.018373006702103,0.0178426601784266,0.0491500015947437,0.0558123692277748,0.0558123692277748,0.0021119324181626,0.1166848418756815,0.031332883794111,21
microsoft/mmdnn,Y,4752,1072,27835,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/MMdnn/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the some of the functions in https://github.com/microsoft/MMdnn/blob/master/mmdnn/conversion/keras/extra_layers.py and https://github.com/microsoft/MMdnn/blob/master/mmdnn/conversion/paddle/paddle_parser.py have appropriate docstrings",1.0,https://github.com/microsoft/MMdnn/graphs/commit-activity shows there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/MMdnn/issues/856 and https://github.com/microsoft/MMdnn/issues/853",1,https://github.com/microsoft/MMdnn/blob/master/LICENSE,1,There are many files related to testing,172.0,192.0,117.0,117.0,2004.0,1727.0,1727.0,22.0,112.0,3594.0,0.053250773993808,0.1428571428571428,0.0135197596487173,0.013555787278415,0.0639173284853124,0.0840348401537638,0.0840348401537638,0.0116156282998944,0.1221374045801526,0.080782198246797,21
microsoft/nni,Y,6311,1530,56227,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/nni/graphs/contributors show that there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the some of the functions in https://github.com/microsoft/nni/blob/master/src/nni_manager/training_service/remote_machine/gpuScheduler.ts and https://github.com/microsoft/nni/blob/master/src/nni_manager/training_service/remote_machine/remoteMachineData.ts have appropriate docstrings",1.0,https://github.com/microsoft/nni/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/nni/issues/2624 and https://github.com/microsoft/nni/issues/2613",1,https://github.com/microsoft/nni/blob/master/LICENSE,1,There are many files related to testing,251.0,163.0,562.0,486.0,2161.0,2512.0,2512.0,22.0,188.0,4065.0,0.0777089783281733,0.1212797619047619,0.0649410677143517,0.0563086548488008,0.0689248237808184,0.122232494769111,0.122232494769111,0.0116156282998944,0.2050163576881134,0.0913688469318948,21
microsoft/tf2-gnn,Y,188,147,4049,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/tf2-gnn/graphs/contributors show that there are 3 contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,"There is a well-maintained README, and the majority of the functions in https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/layers/gnn.py and https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/models/graph_task_model.py and https://github.com/microsoft/tf2-gnn/blob/master/tf2_gnn/layers/nodes_to_graph_representation.py have appropriate docstrings",1.0,https://github.com/microsoft/tf2-gnn/graphs/commit-activity show that there have been significant amount of activities in the past few months consistently,0,The author of the project does not reply to issues or close them.,1,https://github.com/microsoft/tf2-gnn/blob/master/LICENSE,1,There are many files related to testing,7.0,1.0,0.0,0.0,10.0,6.0,6.0,1.0,0.0,16.0,0.0021671826625387,0.0007440476190476,0.0,0.0,0.0003189487449366,0.000291956595786,0.000291956595786,0.0005279831045406,0.0,0.0003596313778377,21
microsoft/windows-machine-learning,Y,554,696,251,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/microsoft/Windows-Machine-Learning/graphs/contributors shows there are multiple contributors,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/microsoft/Windows-Machine-Learning/graphs/commit-activity shows there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/microsoft/MMdnn/issues/856 and https://github.com/microsoft/MMdnn/issues/853",1,https://github.com/microsoft/Windows-Machine-Learning/blob/master/LICENSE,1,There are many files related to testing,9.0,0.0,2.0,2.0,18.0,37.0,37.0,0.0,2.0,36.0,0.0027863777089783,0.0,0.0002311070025421,0.00023172285946,0.000574107740886,0.0018003990073475,0.0018003990073475,0.0,0.0021810250817884,0.0008091706001348,21
milvus-io/bootcamp,Y,226,693,25527,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/milvus-io/bootcamp/graphs/contributors shows that there are multiple contributors,0,CI is not used on the project,1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/milvus-io/bootcamp/graphs/commit-activity show that there have been activities in the past few months,1,"The project maintainers respond to issues, as evidenced by https://github.com/milvus-io/bootcamp/issues/245 and https://github.com/milvus-io/bootcamp/issues/229",1,https://github.com/milvus-io/bootcamp/blob/master/LICENSE,0,there is no evidence of any testing done on the project.,15.0,2.0,37.0,25.0,149.0,300.0,300.0,5.0,6.0,236.0,0.0046439628482972,0.0014880952380952,0.0042754795470302,0.002896535743251,0.0047523362995566,0.0145978297893046,0.0145978297893046,0.0026399155227032,0.0065430752453653,0.0053045628231063,21
mindsdb/mindsdb,Y,2718,1303,11835,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/mindsdb/mindsdb/graphs/contributors shows that there are multiple contributors but mainly 2,1,"The project uses various CI services to compute code coverage, check stylistic violations, etc.",1,There is a well-maintained README but most of the functions in the source code are not documented.,1.0,https://github.com/mindsdb/mindsdb/graphs/commit-activity shows that there have been some activities in the past months.,1,"The project maintainers respond to issues, as evidenced by https://github.com/mindsdb/mindsdb/issues/560 and https://github.com/mindsdb/mindsdb/issues/550",1,https://github.com/mindsdb/mindsdb/blob/stable/LICENSE,1,There are many files related to testing,15.0,4.0,184.0,162.0,534.0,654.0,654.0,2.0,9.0,397.0,0.0046439628482972,0.0029761904761904,0.0212618442338802,0.0187695516162669,0.0170318629796191,0.0318232689406841,0.0318232689406841,0.0010559662090813,0.0098146128680479,0.0089233535625983,21
mini-conf/mini-conf,Y,311,117,352,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/Mini-Conf/Mini-Conf/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,1.0,Little evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/Mini-Conf/Mini-Conf/issues/61 and https://github.com/Mini-Conf/Mini-Conf/issues/59",1,https://github.com/Mini-Conf/Mini-Conf/blob/master/LICENSE is provided.,0,There is no evidence of any testing done on the project.,3.0,0.0,0.0,0.0,2.0,26.0,26.0,0.0,0.0,69.0,0.0009287925696594,0.0,0.0,0.0,6.378974898733774e-05,0.0012651452484064,0.0012651452484064,0.0,0.0,0.0015509103169251,21
mipt-oulu/solt,Y,249,369,4783,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MIPT-Oulu/solt/graphs/contributors shows that there are multiple contributors,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MIPT-Oulu/solt/issues/73 and https://github.com/MIPT-Oulu/solt/issues/59 but not often",1,https://github.com/MIPT-Oulu/solt/blob/master/LICENSE is provided.,1,There are files related to testing.,6.0,3.0,0.0,0.0,85.0,160.0,160.0,0.0,2.0,486.0,0.0018575851393188,0.0022321428571428,0.0,0.0,0.0027110643319618,0.0077855092209624,0.0077855092209624,0.0,0.0021810250817884,0.0109238031018206,21
misaogura/flashtorch,Y,443,126,1210,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MisaOgura/flashtorch/graphs/contributors shows that there are 2 contributors but 2nd only contributed 1 commits,1,The project uses Travis CI,1,There is a well-maintained documentation,0.0,No evidence of sustained commit activity,1,"The project maintainers respond to issues, as evidenced by https://github.com/MisaOgura/flashtorch/issues/23 and https://github.com/MisaOgura/flashtorch/issues/21",1,https://github.com/MisaOgura/flashtorch/blob/master/LICENSE is provided.,1,There are many files related to testing.,3.0,0.0,2.0,2.0,30.0,91.0,91.0,0.0,0.0,31.0,0.0009287925696594,0.0,0.0002311070025421,0.00023172285946,0.00095684623481,0.0044280083694224,0.0044280083694224,0.0,0.0,0.0006967857945605,21
mitk/mitk,Y,318,40950,10,The source code of this project has been organised into different modules in a way that shows the relationship between different files,1,https://github.com/MITK/MITK/graphs/contributors shows that there are multiple contributors,1,The project uses CTest from CMake,1,There is a well-maintained documentation,1.0,Evidence of sustained commit activity,0,Issues tab disabled but maintainers do respond to pull requests,1,https://github.com/MITK/MITK/blob/master/LICENSE is provided.,1,There are many files related to testing.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378974898733774e-05,0.0,0.0,0.0,0.0,0.0,21
